Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,2.16323399543762
New Zealand,NZL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.034358287093394
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9585365853658
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
New Zealand,NZL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.1
New Zealand,NZL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.104886160143259
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.35851177573204
Nicaragua,NIC,Voice and Accountability: Estimate,VA.EST,-1.35001993179321
Nicaragua,NIC,Rule of Law: Estimate,RL.EST,-1.3109118938446
Nicaragua,NIC,Regulatory Quality: Estimate,RQ.EST,-0.91473376750946
Nicaragua,NIC,Government Effectiveness: Estimate,GE.EST,-1.03687942028046
Nicaragua,NIC,Control of Corruption: Estimate,CC.EST,-1.28762543201447
Nicaragua,NIC,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.139080025906954
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.463
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.5
Nicaragua,NIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.7
Nicaragua,NIC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.223306680153221
Niger,NER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.46439230442047
Niger,NER,Voice and Accountability: Estimate,VA.EST,-0.37544509768486
Niger,NER,Rule of Law: Estimate,RL.EST,-0.49811726808548
Niger,NER,Regulatory Quality: Estimate,RQ.EST,-0.72080385684967
Niger,NER,Government Effectiveness: Estimate,GE.EST,-0.627598226070404
Niger,NER,Control of Corruption: Estimate,CC.EST,-0.584792077541351
Niger,NER,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.21447777796849
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.398
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.5
Niger,NER,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,68.3
Niger,NER,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.699273817967489
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.77890145778656
Nigeria,NGA,Voice and Accountability: Estimate,VA.EST,-0.598563253879547
Nigeria,NGA,Rule of Law: Estimate,RL.EST,-0.913985073566437
Nigeria,NGA,Regulatory Quality: Estimate,RQ.EST,-1.15594470500946
Nigeria,NGA,Government Effectiveness: Estimate,GE.EST,-1.04151690006256
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,-1.12968230247498
Nigeria,NGA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,4.21380749988724
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.079
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.5
Nigeria,NGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,61.6
Nigeria,NGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.165233483982964
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.180839285254478
North Macedonia,MKD,Voice and Accountability: Estimate,VA.EST,0.162095278501511
North Macedonia,MKD,Rule of Law: Estimate,RL.EST,-0.0968875586986542
North Macedonia,MKD,Regulatory Quality: Estimate,RQ.EST,0.452958881855011
North Macedonia,MKD,Government Effectiveness: Estimate,GE.EST,-0.0813848301768303
North Macedonia,MKD,Control of Corruption: Estimate,CC.EST,-0.323990255594254
North Macedonia,MKD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00338812958215622
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.4248780487805
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
North Macedonia,MKD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.6
North Macedonia,MKD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.227109938680317
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.86123925447464
Norway,NOR,Voice and Accountability: Estimate,VA.EST,1.78067529201508
Norway,NOR,Rule of Law: Estimate,RL.EST,1.76085293292999
Norway,NOR,Regulatory Quality: Estimate,RQ.EST,1.5161395072937
Norway,NOR,Government Effectiveness: Estimate,GE.EST,1.94172024726868
Norway,NOR,Control of Corruption: Estimate,CC.EST,2.0676383972168
Norway,NOR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00344505901603552
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.509756097561
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Norway,NOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.9
Norway,NOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.147330271038222
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.532249212265015
Oman,OMN,Voice and Accountability: Estimate,VA.EST,-1.14781379699707
Oman,OMN,Rule of Law: Estimate,RL.EST,0.49886080622673
Oman,OMN,Regulatory Quality: Estimate,RQ.EST,0.432644993066788
Oman,OMN,Government Effectiveness: Estimate,GE.EST,0.0215067788958549
Oman,OMN,Control of Corruption: Estimate,CC.EST,0.0526379346847534
Oman,OMN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0332742011935774
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.911
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Oman,OMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.5
Oman,OMN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0174642818334684
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.83982634544373
Pakistan,PAK,Voice and Accountability: Estimate,VA.EST,-0.862116992473602
Pakistan,PAK,Rule of Law: Estimate,RL.EST,-0.672116339206696
Pakistan,PAK,Regulatory Quality: Estimate,RQ.EST,-0.886412620544434
Pakistan,PAK,Government Effectiveness: Estimate,GE.EST,-0.624728679656982
Pakistan,PAK,Control of Corruption: Estimate,CC.EST,-0.80435037612915
Pakistan,PAK,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.593129309555166
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.417
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,95
Pakistan,PAK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.8
Pakistan,PAK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.124045618635915
Palau,PLW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.08399426937103
Palau,PLW,Voice and Accountability: Estimate,VA.EST,1.06867122650146
Palau,PLW,Rule of Law: Estimate,RL.EST,0.952899158000946
Palau,PLW,Regulatory Quality: Estimate,RQ.EST,0.442982524633408
Palau,PLW,Government Effectiveness: Estimate,GE.EST,0.449695825576782
Palau,PLW,Control of Corruption: Estimate,CC.EST,0.60178005695343
Palau,PLW,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.181856692077704
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.922
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Palau,PLW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.5
Palau,PLW,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0168928430654879
Panama,PAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.289221227169037
Panama,PAN,Voice and Accountability: Estimate,VA.EST,0.541374862194061
Panama,PAN,Rule of Law: Estimate,RL.EST,-0.359851568937302
Panama,PAN,Regulatory Quality: Estimate,RQ.EST,0.127132147550583
Panama,PAN,Government Effectiveness: Estimate,GE.EST,-0.128100603818893
Panama,PAN,Control of Corruption: Estimate,CC.EST,-0.634862422943115
Panama,PAN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0802112050769746
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.324
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,95
Panama,PAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.1
Panama,PAN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.128386535729064
Papua New Guinea,PNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.659367442131042
Papua New Guinea,PNG,Voice and Accountability: Estimate,VA.EST,-0.0208922196179628
Papua New Guinea,PNG,Rule of Law: Estimate,RL.EST,-0.615987718105316
Papua New Guinea,PNG,Regulatory Quality: Estimate,RQ.EST,-0.682209134101868
Papua New Guinea,PNG,Government Effectiveness: Estimate,GE.EST,-0.810510694980621
Papua New Guinea,PNG,Control of Corruption: Estimate,CC.EST,-0.696280241012573
Papua New Guinea,PNG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.574722295728473
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.274
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,19
Papua New Guinea,PNG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33
Papua New Guinea,PNG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0323428926836358
Paraguay,PRY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0355493128299713
Paraguay,PRY,Voice and Accountability: Estimate,VA.EST,0.00371037004515529
Paraguay,PRY,Rule of Law: Estimate,RL.EST,-0.591498374938965
Paraguay,PRY,Regulatory Quality: Estimate,RQ.EST,-0.169901669025421
Paraguay,PRY,Government Effectiveness: Estimate,GE.EST,-0.614015102386475
Paraguay,PRY,Control of Corruption: Estimate,CC.EST,-1.0905796289444
Paraguay,PRY,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.19125609373968
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.319
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Paraguay,PRY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.6
Paraguay,PRY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.674693334658686
Peru,PER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.487095445394516
Peru,PER,Voice and Accountability: Estimate,VA.EST,0.0529896952211857
Peru,PER,Rule of Law: Estimate,RL.EST,-0.552831411361694
Peru,PER,Regulatory Quality: Estimate,RQ.EST,0.20857498049736
Peru,PER,Government Effectiveness: Estimate,GE.EST,-0.39837571978569
Peru,PER,Control of Corruption: Estimate,CC.EST,-0.808002054691315
Peru,PER,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.153443811534009
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.834
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.2
Peru,PER,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.8
Peru,PER,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.117053912782261
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.655268549919128
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,-0.0548803359270096
Philippines,PHL,Rule of Law: Estimate,RL.EST,-0.518263161182404
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,0.0627855956554413
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,0.063930444419384
Philippines,PHL,Control of Corruption: Estimate,CC.EST,-0.541212201118469
Philippines,PHL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.17485822292317
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.472
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.8
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.4
Philippines,PHL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0490504318991438
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.505146443843842
Poland,POL,Voice and Accountability: Estimate,VA.EST,0.603501915931702
Poland,POL,Rule of Law: Estimate,RL.EST,0.428134799003601
Poland,POL,Regulatory Quality: Estimate,RQ.EST,0.717305660247803
Poland,POL,Government Effectiveness: Estimate,GE.EST,0.258881956338882
Poland,POL,Control of Corruption: Estimate,CC.EST,0.506645441055298
Poland,POL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00178327410417225
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.1560975609756
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Poland,POL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.7
Poland,POL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.303217535918785
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.795802593231201
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,1.25769352912903
Portugal,PRT,Rule of Law: Estimate,RL.EST,1.11221826076508
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,0.762673318386078
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,1.00113356113434
Portugal,PRT,Control of Corruption: Estimate,CC.EST,0.728919625282288
Portugal,PRT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0182792385841711
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6317073170732
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Portugal,PRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.6
Portugal,PRT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0893740586364321
Qatar,QAT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.960249304771423
Qatar,QAT,Voice and Accountability: Estimate,VA.EST,-1.04835486412048
Qatar,QAT,Rule of Law: Estimate,RL.EST,0.917140066623688
Qatar,QAT,Regulatory Quality: Estimate,RQ.EST,0.870516777038574
Qatar,QAT,Government Effectiveness: Estimate,GE.EST,1.13661742210388
Qatar,QAT,Control of Corruption: Estimate,CC.EST,0.804029524326324
Qatar,QAT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.014883024621045
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.857
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Qatar,QAT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5
Qatar,QAT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.00790266029887861
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.431136310100555
Romania,ROU,Voice and Accountability: Estimate,VA.EST,0.566261529922485
Romania,ROU,Rule of Law: Estimate,RL.EST,0.403401881456375
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,0.364533066749573
Romania,ROU,Government Effectiveness: Estimate,GE.EST,-0.000462350901216269
Romania,ROU,Control of Corruption: Estimate,CC.EST,0.0164916589856148
Romania,ROU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0164567498650852
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1536585365854
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4
Romania,ROU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.431057518328738
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.00599670410156
Russian Federation,RUS,Voice and Accountability: Estimate,VA.EST,-1.26177060604095
Russian Federation,RUS,Rule of Law: Estimate,RL.EST,-1.19659042358398
Russian Federation,RUS,Regulatory Quality: Estimate,RQ.EST,-1.14197266101837
Russian Federation,RUS,Government Effectiveness: Estimate,GE.EST,-0.696263790130615
Russian Federation,RUS,Control of Corruption: Estimate,CC.EST,-0.979839682579041
Russian Federation,RUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.015358715278528
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.5456097560976
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Russian Federation,RUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.9
Russian Federation,RUS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.843397023701274
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.082752451300621
Rwanda,RWA,Voice and Accountability: Estimate,VA.EST,-0.93596738576889
Rwanda,RWA,Rule of Law: Estimate,RL.EST,0.147747457027435
Rwanda,RWA,Regulatory Quality: Estimate,RQ.EST,0.16292978823185
Rwanda,RWA,Government Effectiveness: Estimate,GE.EST,0.232074052095413
Rwanda,RWA,Control of Corruption: Estimate,CC.EST,0.561417639255524
Rwanda,RWA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.833339833311248
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.528
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.6
Rwanda,RWA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.8
Rwanda,RWA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0907218942453427
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.09655201435089
Samoa,WSM,Voice and Accountability: Estimate,VA.EST,1.00208926200867
Samoa,WSM,Rule of Law: Estimate,RL.EST,0.94788271188736
Samoa,WSM,Regulatory Quality: Estimate,RQ.EST,-0.272904604673386
Samoa,WSM,Government Effectiveness: Estimate,GE.EST,0.307863622903824
Samoa,WSM,Control of Corruption: Estimate,CC.EST,0.554122447967529
Samoa,WSM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.401541789855419
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.55
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.3
Samoa,WSM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.1
Samoa,WSM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0524479585247676
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.18703246116638
San Marino,SMR,Voice and Accountability: Estimate,VA.EST,1.23140454292297
San Marino,SMR,Rule of Law: Estimate,RL.EST,1.74985027313232
San Marino,SMR,Regulatory Quality: Estimate,RQ.EST,0.545899748802185
San Marino,SMR,Government Effectiveness: Estimate,GE.EST,1.77113807201385
San Marino,SMR,Control of Corruption: Estimate,CC.EST,1.27027237415314
San Marino,SMR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.018632767971025
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.708
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
San Marino,SMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.4
San Marino,SMR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0588061027995852
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.460358828306198
Sao Tome and Principe,STP,Voice and Accountability: Estimate,VA.EST,0.276601284742355
Sao Tome and Principe,STP,Rule of Law: Estimate,RL.EST,-0.634440541267395
Sao Tome and Principe,STP,Regulatory Quality: Estimate,RQ.EST,-0.89024293422699
Sao Tome and Principe,STP,Government Effectiveness: Estimate,GE.EST,-0.8350989818573
Sao Tome and Principe,STP,Control of Corruption: Estimate,CC.EST,0.305139541625977
Sao Tome and Principe,STP,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.300472227961715
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.237
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,78
Sao Tome and Principe,STP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.8
Sao Tome and Principe,STP,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0176752612624555
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.355806291103363
Saudi Arabia,SAU,Voice and Accountability: Estimate,VA.EST,-1.48439347743988
Saudi Arabia,SAU,Rule of Law: Estimate,RL.EST,0.289913713932037
Saudi Arabia,SAU,Regulatory Quality: Estimate,RQ.EST,0.418585479259491
Saudi Arabia,SAU,Government Effectiveness: Estimate,GE.EST,0.582258403301239
Saudi Arabia,SAU,Control of Corruption: Estimate,CC.EST,0.357307374477386
Saudi Arabia,SAU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0197983017319133
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.31
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Saudi Arabia,SAU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.1
Saudi Arabia,SAU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.106616724719617
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.157593667507172
Senegal,SEN,Voice and Accountability: Estimate,VA.EST,0.176930591464043
Senegal,SEN,Rule of Law: Estimate,RL.EST,-0.268764853477478
Senegal,SEN,Regulatory Quality: Estimate,RQ.EST,-0.296521306037903
Senegal,SEN,Government Effectiveness: Estimate,GE.EST,0.0397833846509457
Senegal,SEN,Control of Corruption: Estimate,CC.EST,-0.0131743038073182
Senegal,SEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.866304853745137
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.788
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.9
Senegal,SEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,31.4
Senegal,SEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.216983607200071
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.174069464206696
Serbia,SRB,Voice and Accountability: Estimate,VA.EST,-0.0982479974627495
Serbia,SRB,Rule of Law: Estimate,RL.EST,-0.113955773413181
Serbia,SRB,Regulatory Quality: Estimate,RQ.EST,0.137092441320419
Serbia,SRB,Government Effectiveness: Estimate,GE.EST,0.0651759877800941
Serbia,SRB,Control of Corruption: Estimate,CC.EST,-0.456542432308197
Serbia,SRB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0178106338671349
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.2365853658537
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Serbia,SRB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.5
Serbia,SRB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.390129776670209
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.762523114681244
Seychelles,SYC,Voice and Accountability: Estimate,VA.EST,0.596247971057892
Seychelles,SYC,Rule of Law: Estimate,RL.EST,0.461737334728241
Seychelles,SYC,Regulatory Quality: Estimate,RQ.EST,0.327582836151123
Seychelles,SYC,Government Effectiveness: Estimate,GE.EST,0.661873877048492
Seychelles,SYC,Control of Corruption: Estimate,CC.EST,1.69851016998291
Seychelles,SYC,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.164649258057621
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.7024390243903
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Seychelles,SYC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.3
Seychelles,SYC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.00125127212666211
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0945132076740265
Sierra Leone,SLE,Voice and Accountability: Estimate,VA.EST,-0.14665475487709
Sierra Leone,SLE,Rule of Law: Estimate,RL.EST,-0.830980896949768
Sierra Leone,SLE,Regulatory Quality: Estimate,RQ.EST,-1.05557787418365
Sierra Leone,SLE,Government Effectiveness: Estimate,GE.EST,-1.17013084888458
Sierra Leone,SLE,Control of Corruption: Estimate,CC.EST,-0.559889018535614
Sierra Leone,SLE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.44413238595455
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.275
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.4
Sierra Leone,SLE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,58
Sierra Leone,SLE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.191378148602474
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.44037234783173
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,-0.0601325668394566
Singapore,SGP,Rule of Law: Estimate,RL.EST,1.77819037437439
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2.21437835693359
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2.14423561096191
Singapore,SGP,Control of Corruption: Estimate,CC.EST,2.09469985961914
Singapore,SGP,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0311616120185369
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8951219512195
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.8
Singapore,SGP,Arable land (hectares per person),AG.LND.ARBL.HA.PC,9.93432347789311E-05
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.445335745811462
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,0.889783501625061
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,0.620998740196228
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,0.850252985954285
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,0.378134667873383
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,0.213295862078667
Slovak Republic,SVK,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00693343788803505
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9658536585366
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovak Republic,SVK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5
Slovak Republic,SVK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.243567821211278
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.709335088729858
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,0.976333498954773
Slovenia,SVN,Rule of Law: Estimate,RL.EST,0.970905184745789
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,0.694944024085999
